storeName,storeLoc,reviewerUsername,ratingDate,reviewText,rating
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",SJandKK,15-Mar-19,"Service was average, many things on the menu were not available (at 7pm on a Friday??) and then the food that was served was far from good. 
Possibly the worst example of Thai food that we have ever tasted.",1.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",C5243YKjeanb,8-Mar-19,"Not bad food. Inexpensive, convenient and quick. Good service.   Beware of the spice as it is real!  My husband likes spicy food but almost could not eat the Tom Tum soup even though it was delicious.",3.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",AnniesT99,8-Feb-19,"Went to CNY day 4 and half of their menu was not available. Whatever we tried ordering, we were told by the server very irritatedly that it is not available. Then she grabbed the menu and gave a loud sigh and proceeded to jab at the items which are not availabl ",1.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",JD1316,17-Jan-19,You can get far better service and food anywhere in Singapore. We went to the Ion Orchard branch of Nara Thai and had to wait 50 mins for food. 2 of my colleagues orders the set meal and were served the wrong set first after a 30 min wai ,1.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",DavidPGreen,19-Dec-18,"Context, we only had a small portion of the menu. The Green Curry, a Thai staple was average at best. Lacked flavour and that classic Green Curry zing. We also had BBQ Chicken with tamarind sauce. Again, lacked that punch you expect from Thai cooking. To their credit, service was good and food came quickly.",3.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",awesomepossum2303,18-Dec-18,"The food was great, really loved how it tasted rather similar to the Thai food I’ve had in Thailand :) will recommend!",4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",bcheong,9-Dec-18,"Despite the bad reviews, this place is packed solid. And they tell you in advance the food is going to take 20-25 minutes",3.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",J7861GValexe,1-Dec-18,Awful restaurant. Poor service -the place was empty apart from one other table and we waited 30 minutes for a pad Thai that one could do much better at home. They then forgot to bring our other order even 20 minutes after being reminded. Shame for Singapore this restaurant doesn’t meet the high standards generally achieved elsewhere in the country. Ended up leaving without eating because my food never came. A small discount was offered and accepted but the damage was done. Owners should do themselves and potential diners a favour and close the place.,1.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",Uma S,26-Nov-18,The food was average compared to other authentic thai restaurants that I have been too. Prices are really steep for the quality of food and service is very mediocre.,3.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",7Deewee,22-Nov-18,"Went to this restaurant for dinner. To be fair, the staff was quite accomodating coz my father in law is in wheelchair, so they tried to make space for the wheelchair to come in. After 35mins waiting, then we have our table. The staff who received our order was nice. He took our order with few explanation about their dishes. All went well until we ordered dessert which was manggo sticky rice and tapioca with coconut milk. When the manggo came, we split into small plate and at last we saw worm which look health.. sooo gross, we quickly called the staff and they took the plate and change with new batch. They apologized. The bill came they don't even give compensation. The staff said because they've changed the manggo with new one. What a joke!! I told him that obviously they must change with new one!!! Or they expect us to finish the 'worm dessert'??? This kind of nonsense just not worth to entertain. Definitely won't come again. Too bad I didn't take picture of the worm. ",1.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",mca04,14-Nov-18,"I do not know is the food served here authentic Thai food, however, I have visited the same restaurant (not sure if they are same company group or not though) in Bangkok couple of months back and the food taste pretty much the same. Dishes we liked include the Tom yum soup, prawns were pretty fresh. The shrimp cake were also nice! Service staff were friendly and nice, though only 2 of us, but knowing we ordered a few dishes and 1 table will not be able to place all the food, they took initiative to join the next table together. Will visit again!",4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",hannahana,14-Oct-18,"We love Thai food so we tried this place in Orchard. Service is good but quality of food is average, not considering a 2nd visit.",3.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",achoix,29-Sep-18,First time visit. Many places to choose from but this one was the closest to the Marriott on Orcha ,2.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",hiiong888,6-Jul-18,"All time favourites are crab fried rice and barbecue pork. 

Love the dish, service and restaurant ambience.

Price more to on higher side but acceptable.",4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",ElizabethLS,25-Jun-18,"I love the shared dessert for Nara Thai and it has always been the Thai restaurant to go too. Since it is one of my favourites, time and time again I made excuses for it but I have to admit. The food standard has dropped badly. Other than the computer glitches for their member discount card, the food was bad. For the first time, I tried their set lunch and all the noodles were undercooked, bunched up together. So embarrassing to have brought friends with me to try their ""wonderful food"". Calling for attention after the peak hour was also a problem, you literally had to raise your voice which would get the attention of the other customer but not the server. It is a restaurant you should give a miss maybe until they finally decide improve...",2.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",sabai77Pijnacker,21-May-18,"Nara has most of his retaurants in Bangkok, but also here in Singapore. This one was not good at all. I just ordered a Khaw Pad Gai and it came nearly cold on the table. So, I refused and sent it back. The second wasn't even better and comparingf to Thailand even tasteless.",2.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",LairdDoug,15-Apr-18,The food is very good and the service reasonable. The starter choice is excellent and the green curry very enjoyable. We had a selection of starters and all were excellent. The BBQ Pork especially. After we shared prawn green curry and BBQ beef and pork. All were very good. Worth a visit if you are in or around the mall.,4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",LamN_12,5-Mar-18,"After a dip in quality of food and service, Nara seems to have rebounced, although it is much less full than when it first opened. It distinguishes itself for having unusual dishes rarely found elsewhere. Pricey for its shopping mall location next to a Korean army stew eatery!",4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",MysticMinstrel,4-Feb-18,"I have always been visiting this restaurant everytime I visit Singapore. The restaurant is not a big one but yet very cosy and hospitable. The staff very courteous and the service very prompt. The menu is not very elaborate however they mostly have the Thai specialities like Pad Thai, Tom Yum etc. However this time was told they stopped preparing Tom Kha soup which was one of my favourites. Starters are good and portions are generous. A must visit for all.",4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",206veenab,4-Jan-18,Good food and ambience. Convenient location. Fast service and seating. Will come back again as I like some of the dishes I have tried.,4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",scagoh,11-Dec-17,Food and atmosphere was good and price is reasonable. Recommend for family and friends gathering. Will be back.,4.0
Nara Thai Singapore,"2 Orchard Turn Ion Orchard Ste #B3-21, Singapore 238801 Singapore",TrailsOfAnne,25-Nov-17,"Went to Nara in Singapore a few times and in Thailand. Standards pretty much consistent.first time visit for my friend. Curry crab is a must , followed by Tom Yum Soup. Friend asked for river prawn to be de shelled, but was not able to accede to her request. Otah in coconut was interesting with a good amount of seafood in it. however we felt thirsty after the meal. Could be due to the MSG used, Nevertheless, it was a tasty dinner!",4.0
